REGIAO:;S;;;;;;;;;;;;;;;;
UF:;PR;;;;;;;;;;;;;;;;
ESTACAO:;CURITIBA;;;;;;;;;;;;;;;;
CODIGO (WMO):;A807;;;;;;;;;;;;;;;;
LATITUDE:;-25,4486111;;;;;;;;;;;;;;;;
LONGITUDE:;-49,23055554;;;;;;;;;;;;;;;;
ALTITUDE:;922,91;;;;;;;;;;;;;;;;
DATA DE FUNDACAO:;28/01/2003;;;;;;;;;;;;;;;;
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, RAJADA MAXIMA (m/s);;;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, RAJADA MAXIMA (m/s)
09/09/2023;1300 UTC;0;541;18,6;18,7;17,8;81;8,2;;;;;;;;;
09/09/2023;1400 UTC;0;579,3;18,5;19;18,5;81;8,2;;;;;;;;;
09/09/2023;1500 UTC;0;549,4;18,5;18,7;18,4;82;8,8;;;;;;;;;
09/09/2023;1600 UTC;0;727,4;19,1;19,5;18,4;80;7,5;;;;;;;;;
09/09/2023;1700 UTC;0;952,4;19,8;20,1;18,9;78;8;;;;;;;;;
09/09/2023;1800 UTC;0;557,5;20,1;20,2;19,5;78;8;;;;;;;;;
09/09/2023;1900 UTC;0;630,8;20,3;20,8;20,1;77;5,3;;;;;;;;;
09/09/2023;2000 UTC;0;404,7;20;20,6;20;80;6,4;;;;;;;;;
09/09/2023;2100 UTC;0;89,3;19,3;20;19,3;84;4,7;;;;;;;;;
09/09/2023;2200 UTC;0;0,1;19,2;19,3;19,1;85;4,1;;;;;;;;;
09/09/2023;2300 UTC;0;;18,4;19,2;18,3;90;3,9;;;;;;;;;
10/09/2023;0000 UTC;0;;17,9;18,4;17,8;92;3,5;;;;;;;;;
10/09/2023;0100 UTC;0;;17,4;17,9;17,4;93;3,5;;;;;;;;;
10/09/2023;0200 UTC;0;;17,2;17,5;17,2;93;2,2;;;;;;;;;
10/09/2023;0300 UTC;0;;16,4;17,2;16,3;95;2,1;;;;;;;;;
10/09/2023;0400 UTC;0;;16;16,7;16;96;1,8;;;;;;;;;
10/09/2023;0500 UTC;0;;15,4;16;15,4;97;2,1;;;;;;;;;
10/09/2023;0600 UTC;0;;15,5;15,5;15,2;98;2,5;;;;;;;;;
10/09/2023;0700 UTC;0;;15,7;15,8;15,5;98;1;;;;;;;;;
10/09/2023;0800 UTC;0;0,3;15,4;15,7;15,3;98;2,3;;;;;;;;;
10/09/2023;0900 UTC;0;0,2;15,5;15,5;15,3;98;2,3;;;;;;;;;
10/09/2023;1000 UTC;0;22,2;15,6;15,6;15,3;96;2,7;;;;;;;;;
10/09/2023;1100 UTC;0;167,6;15,7;15,9;15,6;95;3,9;;;;;;;;;
10/09/2023;1200 UTC;0;282,2;15,9;15,9;15,6;96;4;;;;;;;;;
10/09/2023;1300 UTC;0;412,2;16,6;16,6;15,7;91;4,5;;;;;;;;;
10/09/2023;1400 UTC;0;500,5;16,6;16,8;16,4;92;3,7;;;;;;;;;
10/09/2023;1500 UTC;0;559,1;17,3;17,3;16,4;90;3,5;;;;;;;;;
10/09/2023;1600 UTC;0;959;19;19,1;17,3;81;3,5;;;;;;;;;
10/09/2023;1700 UTC;0;1282,7;20,1;20,6;18,9;73;4,3;;;;;;;;;
10/09/2023;1800 UTC;0;2208,6;21,3;22;20,1;67;5,4;;;;;;;;;
10/09/2023;1900 UTC;0;1588;22,3;22,7;20,7;65;4;;;;;;;;;
10/09/2023;2000 UTC;0;1134,8;21,4;22,7;21,4;69;5;;;;;;;;;
10/09/2023;2100 UTC;0;305,9;19,3;21,4;19,3;81;5,3;;;;;;;;;
10/09/2023;2200 UTC;0;2,7;17,2;19,3;17,2;89;6;;;;;;;;;
10/09/2023;2300 UTC;0;;16,5;17,2;16,4;92;5,3;;;;;;;;;
11/09/2023;0000 UTC;0;;15,8;16,5;15,7;94;5,5;;;;;;;;;
11/09/2023;0100 UTC;0;;15,8;15,8;15,7;95;6,1;;;;;;;;;
11/09/2023;0200 UTC;0;;16,1;16,2;15,7;93;5,3;;;;;;;;;
11/09/2023;0300 UTC;0;;16;16,2;16;94;4,8;;;;;;;;;
11/09/2023;0400 UTC;0;;15,9;16;15,9;95;3,8;;;;;;;;;
11/09/2023;0500 UTC;0;0,3;15,9;15,9;15,8;94;4,1;;;;;;;;;
11/09/2023;0600 UTC;0;;15,8;15,9;15,7;94;3,2;;;;;;;;;
11/09/2023;0700 UTC;0;;15,1;15,8;15,1;94;3,2;;;;;;;;;
11/09/2023;0800 UTC;0;;14,9;15,1;14,8;95;3,6;;;;;;;;;
11/09/2023;0900 UTC;0;;14,3;14,9;14,3;96;2,8;;;;;;;;;
11/09/2023;1000 UTC;0;29,4;14,2;14,5;14,2;96;2,6;;;;;;;;;
11/09/2023;1100 UTC;0;247,6;14,8;14,8;13,9;96;2,7;;;;;;;;;
11/09/2023;1200 UTC;0;739,8;16,2;16,2;14,8;89;3,3;;;;;;;;;
11/09/2023;1300 UTC;0;2205,3;19,5;19,8;16,2;74;3;;;;;;;;;
11/09/2023;1400 UTC;0;2733,2;22,3;22,3;19,4;68;3,9;;;;;;;;;
11/09/2023;1500 UTC;0;2983;24,7;25,3;21,6;53;4;;;;;;;;;
11/09/2023;1600 UTC;0;2992,4;25,5;26;24,7;48;6,9;;;;;;;;;
11/09/2023;1700 UTC;0;2836,5;26,9;26,9;25,5;50;6,9;;;;;;;;;
11/09/2023;1800 UTC;0;2460,3;26,9;27,4;26,1;46;6,9;;;;;;;;;
11/09/2023;1900 UTC;0;1889,5;26,7;27,6;26,5;50;6,4;;;;;;;;;
11/09/2023;2000 UTC;0;1145,5;26,9;27,3;26,6;51;7;;;;;;;;;
11/09/2023;2100 UTC;0;331,4;25,1;26,9;25,1;57;5,6;;;;;;;;;
11/09/2023;2200 UTC;0;3,2;23,5;25,1;23,5;63;5,5;;;;;;;;;
11/09/2023;2300 UTC;0;;22,3;23,5;22,3;68;2;;;;;;;;;
12/09/2023;0000 UTC;0;;21,3;22,4;21,3;74;1,8;;;;;;;;;
12/09/2023;0100 UTC;0;;20,2;21,3;20,2;79;2,6;;;;;;;;;
12/09/2023;0200 UTC;0;;19,5;20,2;19,4;82;2,6;;;;;;;;;
12/09/2023;0300 UTC;0;;18,4;19,5;18,4;86;1,8;;;;;;;;;
12/09/2023;0400 UTC;0;;17,6;18,4;17,5;89;1,5;;;;;;;;;
12/09/2023;0500 UTC;0;;16,1;17,6;16;94;1,1;;;;;;;;;
12/09/2023;0600 UTC;0;;16,5;16,5;16;94;1;;;;;;;;;
12/09/2023;0700 UTC;0;;16,2;16,5;16,1;94;1,9;;;;;;;;;
12/09/2023;0800 UTC;0;;17,1;17,1;15,9;90;2,6;;;;;;;;;
12/09/2023;0900 UTC;0;;15,7;17,5;15,7;92;3;;;;;;;;;
12/09/2023;1000 UTC;0;52,8;16,2;16,2;15,4;91;2,1;;;;;;;;;
12/09/2023;1100 UTC;0;493,2;19,9;19,9;16,2;76;2,1;;;;;;;;;
12/09/2023;1200 UTC;0;1392,2;23,8;23,9;19,9;61;2,5;;;;;;;;;
12/09/2023;1300 UTC;0;2147,5;25,9;26,2;23,7;44;8,9;;;;;;;;;
12/09/2023;1400 UTC;0;2726,3;27,7;28,2;25,9;41;7,5;;;;;;;;;
12/09/2023;1500 UTC;0;2966,5;28,2;28,4;27,3;39;8,2;;;;;;;;;
12/09/2023;1600 UTC;0;3012;28,1;29;28;39;7,6;;;;;;;;;
12/09/2023;1700 UTC;0;2866,3;29,5;29,8;28,1;36;7,1;;;;;;;;;
12/09/2023;1800 UTC;0;2485;29,8;30,2;29,1;31;6,5;;;;;;;;;
12/09/2023;1900 UTC;0;1706,1;29,1;29,8;29,1;31;6,5;;;;;;;;;
12/09/2023;2000 UTC;0;1006,6;28,6;29,3;28,6;34;5;;;;;;;;;
12/09/2023;2100 UTC;0;304,4;27;28,6;27;42;4,8;;;;;;;;;
12/09/2023;2200 UTC;0;2,4;25,4;27;25,4;48;3,5;;;;;;;;;
12/09/2023;2300 UTC;0;;23,9;25,4;23,9;52;3,9;;;;;;;;;
13/09/2023;0000 UTC;0;;22,2;23,9;22,2;60;4,6;;;;;;;;;
13/09/2023;0100 UTC;0;;20,5;22,2;20,5;74;4,1;;;;;;;;;
13/09/2023;0200 UTC;0;;19,4;20,5;19,4;92;4,1;;;;;;;;;
13/09/2023;0300 UTC;0;;18,8;19,4;18,6;94;3,8;;;;;;;;;
13/09/2023;0400 UTC;0;;17,8;18,8;17,8;95;3,7;;;;;;;;;
13/09/2023;0500 UTC;0;;17,1;17,8;17;96;4,4;;;;;;;;;
13/09/2023;0600 UTC;0;;17,1;17,1;16,6;96;3,2;;;;;;;;;
13/09/2023;0700 UTC;0;;16,4;17,1;16,3;95;2,4;;;;;;;;;
13/09/2023;0800 UTC;0;;16;16,4;16;96;1,2;;;;;;;;;
13/09/2023;0900 UTC;0;;16,1;16,1;15,5;95;1,4;;;;;;;;;
13/09/2023;1000 UTC;0;52,7;17,5;17,5;16,1;81;1,6;;;;;;;;;
13/09/2023;1100 UTC;0;303,5;19,6;19,7;17,5;73;1,1;;;;;;;;;
13/09/2023;1200 UTC;0;757,1;23,6;23,6;19,6;57;2,8;;;;;;;;;
13/09/2023;1300 UTC;0;892,1;25,5;25,5;23,5;41;6,7;;;;;;;;;
13/09/2023;1400 UTC;0;1165,5;25,7;25,8;25;41;7,7;;;;;;;;;
13/09/2023;1500 UTC;0;2305,7;28,6;28,6;25,6;36;12,3;;;;;;;;;
13/09/2023;1600 UTC;0;2858,1;28,8;29,7;28,6;33;13,5;;;;;;;;;
13/09/2023;1700 UTC;0;2710,5;30,1;30,1;28,7;33;12,8;;;;;;;;;
13/09/2023;1800 UTC;0;2118,9;29,3;30;28,7;35;13,6;;;;;;;;;
13/09/2023;1900 UTC;0;1154,3;28,4;29,3;28,3;41;13,6;;;;;;;;;
13/09/2023;2000 UTC;0;405,5;27,7;28,5;27,7;44;8,6;;;;;;;;;
13/09/2023;2100 UTC;0;82,7;27;27,7;27;46;7,6;;;;;;;;;
13/09/2023;2200 UTC;5,6;8,9;18,9;27,2;18,4;95;19,1;;;;;;;;;
13/09/2023;2300 UTC;0;0,4;20,4;20,4;19;84;12,6;;;;;;;;;
14/09/2023;0000 UTC;0;1,8;19,1;20,4;19,1;86;12,6;;;;;;;;;
14/09/2023;0100 UTC;0,2;;18,9;19,2;18,6;87;9,4;;;;;;;;;
14/09/2023;0200 UTC;0;;18,7;18,9;18,7;87;8,9;;;;;;;;;
14/09/2023;0300 UTC;0;;18,2;18,7;18,2;86;8,9;;;;;;;;;
14/09/2023;0400 UTC;0,8;;16,9;18,2;16,9;88;8,9;;;;;;;;;
14/09/2023;0500 UTC;0,2;;16,8;16,9;16,6;88;8,5;;;;;;;;;
14/09/2023;0600 UTC;0;;16,4;16,8;16,4;91;7,4;;;;;;;;;
14/09/2023;0700 UTC;0;;16;16,4;16;89;9,4;;;;;;;;;
14/09/2023;0800 UTC;0;;15;16;15;85;11,8;;;;;;;;;
14/09/2023;0900 UTC;0;;13,9;15;13,9;85;11,7;;;;;;;;;
14/09/2023;1000 UTC;0;48;12,5;13,9;12,5;81;11,6;;;;;;;;;
14/09/2023;1100 UTC;0;301,3;11,6;12,5;11,3;82;12;;;;;;;;;
14/09/2023;1200 UTC;0;826,7;12,3;12,8;11,6;77;8;;;;;;;;;
14/09/2023;1300 UTC;0;1089,4;12,8;13,6;12,2;71;8;;;;;;;;;
14/09/2023;1400 UTC;0;1568,5;14,5;14,7;12,8;67;6,4;;;;;;;;;
14/09/2023;1500 UTC;0;1427,3;15,4;15,5;14,2;62;4,8;;;;;;;;;
14/09/2023;1600 UTC;0;1273,3;16,2;16,2;15,3;59;6;;;;;;;;;
14/09/2023;1700 UTC;0;2722,1;17,6;17,8;16,2;51;8,1;;;;;;;;;
14/09/2023;1800 UTC;0;2557,3;18,1;18,7;17;48;8,1;;;;;;;;;
14/09/2023;1900 UTC;0;1621,6;18,2;18,5;17,5;44;6,9;;;;;;;;;
14/09/2023;2000 UTC;0;1269,5;18,2;19;17,8;44;7;;;;;;;;;
14/09/2023;2100 UTC;0;441,4;16,7;18,3;16,7;48;5,8;;;;;;;;;
14/09/2023;2200 UTC;0;4,5;14,8;16,7;14,8;56;5,1;;;;;;;;;
14/09/2023;2300 UTC;0;;13,6;14,8;13,6;62;1,2;;;;;;;;;
15/09/2023;0000 UTC;0;;12,9;14,3;12,9;82;3,5;;;;;;;;;
15/09/2023;0100 UTC;0;;11,8;12,9;11,8;89;4,2;;;;;;;;;
15/09/2023;0200 UTC;0;;11,6;11,8;11,5;91;4,1;;;;;;;;;
15/09/2023;0300 UTC;0;;11,9;11,9;11,6;88;4;;;;;;;;;
15/09/2023;0400 UTC;0;;11,8;12;11,7;88;5,3;;;;;;;;;
15/09/2023;0500 UTC;0;;11,7;11,9;11,6;88;6,1;;;;;;;;;
15/09/2023;0600 UTC;0;;11,1;11,7;11,1;91;3,9;;;;;;;;;
15/09/2023;0700 UTC;0;;11,2;11,2;10,9;93;3,4;;;;;;;;;
15/09/2023;0800 UTC;0;;11,3;11,4;11,2;94;4,6;;;;;;;;;
15/09/2023;0900 UTC;0;;11,4;11,5;11,2;92;3,6;;;;;;;;;
15/09/2023;1000 UTC;0;37,3;11,7;11,7;11,4;91;4,5;;;;;;;;;
15/09/2023;1100 UTC;0;281,1;12,3;12,4;11,7;88;4,9;;;;;;;;;
15/09/2023;1200 UTC;0;709,8;13,7;13,7;12,3;82;5,6;;;;;;;;;
15/09/2023;1300 UTC;0;1780,7;15,2;15,7;13,6;70;6,3;;;;;;;;;
15/09/2023;1400 UTC;0;2254,2;16,8;17;15;64;7;;;;;;;;;
15/09/2023;1500 UTC;0;2480,2;17,2;18,5;15,9;58;6,7;;;;;;;;;
15/09/2023;1600 UTC;0;2470,1;18,5;19,5;17,1;60;6,4;;;;;;;;;
15/09/2023;1700 UTC;0;2458,3;19;20,8;17,8;50;5,7;;;;;;;;;
15/09/2023;1800 UTC;0;2193,2;20,3;21,4;18,7;55;5,7;;;;;;;;;
15/09/2023;1900 UTC;0;2176,3;19,6;21;19,5;62;6,9;;;;;;;;;
15/09/2023;2000 UTC;0;655,4;17,4;19,7;17,1;71;7,9;;;;;;;;;
15/09/2023;2100 UTC;0;398,4;16;17,5;16;76;5,8;;;;;;;;;
15/09/2023;2200 UTC;0;5,1;14;16;14;84;5;;;;;;;;;
15/09/2023;2300 UTC;0;;13;14;13;91;6,9;;;;;;;;;
16/09/2023;0000 UTC;0;;13;13;12,6;91;7;;;;;;;;;
16/09/2023;0100 UTC;0;;13;13,2;12,9;89;7,2;;;;;;;;;
16/09/2023;0200 UTC;0;;13;13,2;13;89;5,7;;;;;;;;;
16/09/2023;0300 UTC;0;;13;13,2;13;89;5,2;;;;;;;;;
16/09/2023;0400 UTC;0;;12,3;13;12,3;91;5,5;;;;;;;;;
16/09/2023;0500 UTC;0;;11,9;12,4;11,8;92;5,5;;;;;;;;;
16/09/2023;0600 UTC;0;;11,4;11,9;11,4;94;4,6;;;;;;;;;
16/09/2023;0700 UTC;0;;11,1;11,5;11,1;95;4;;;;;;;;;
16/09/2023;0800 UTC;0;;11;11,2;10,9;95;4,9;;;;;;;;;
16/09/2023;0900 UTC;0;;11,2;11,3;11;92;3,9;;;;;;;;;
16/09/2023;1000 UTC;0;39,1;11,4;11,4;11,2;91;3,2;;;;;;;;;
16/09/2023;1100 UTC;0;551;13,2;13,2;11,2;83;4,1;;;;;;;;;
16/09/2023;1200 UTC;0;1554,3;14,7;14,8;12,7;78;5,1;;;;;;;;;
16/09/2023;1300 UTC;0;2312,4;17,4;17,4;14,7;67;3,9;;;;;;;;;
16/09/2023;1400 UTC;0;2865,1;20,6;20,7;17,3;52;6;;;;;;;;;
16/09/2023;1500 UTC;0;3121,3;23,5;23,7;20,3;38;5,4;;;;;;;;;
16/09/2023;1600 UTC;0;3189,5;24,7;25,1;23,5;26;7,7;;;;;;;;;
16/09/2023;1700 UTC;0;3034,8;25,5;25,9;24,7;28;7,7;;;;;;;;;
16/09/2023;1800 UTC;0;2630;25,5;25,8;25;31;8,6;;;;;;;;;
16/09/2023;1900 UTC;0;2005,6;25,4;26,1;25,2;34;9;;;;;;;;;
16/09/2023;2000 UTC;0;1189,3;25,5;26,1;25,4;32;7,8;;;;;;;;;
16/09/2023;2100 UTC;0;446,8;24,1;25,5;24,1;37;7;;;;;;;;;
16/09/2023;2200 UTC;0;5,3;22,3;24,1;22,2;46;4,7;;;;;;;;;
16/09/2023;2300 UTC;0;;20,2;22,3;20,2;55;2,9;;;;;;;;;
17/09/2023;0000 UTC;0;;20,2;20,8;20;57;2,1;;;;;;;;;
17/09/2023;0100 UTC;0;;18,2;20,2;18,2;65;2,6;;;;;;;;;
17/09/2023;0200 UTC;0;;17,2;18,5;17,2;69;1,9;;;;;;;;;
17/09/2023;0300 UTC;0;;17,1;17,3;16,5;71;1,5;;;;;;;;;
17/09/2023;0400 UTC;0;;16;17,1;16;74;1,4;;;;;;;;;
17/09/2023;0500 UTC;0;;14,8;16;14,8;81;2,2;;;;;;;;;
17/09/2023;0600 UTC;0;;13,8;14,8;13,6;85;1,3;;;;;;;;;
17/09/2023;0700 UTC;0;;13,4;13,9;13,4;85;1,5;;;;;;;;;
17/09/2023;0800 UTC;0;;12,8;13,4;12,7;86;1,3;;;;;;;;;
17/09/2023;0900 UTC;0;;12,5;12,8;12,3;87;1,3;;;;;;;;;
17/09/2023;1000 UTC;0;49,7;13,6;13,6;12;84;0,7;;;;;;;;;
17/09/2023;1100 UTC;0;521;18,7;18,7;13,6;64;1,7;;;;;;;;;
17/09/2023;1200 UTC;0;1516;22,7;22,7;18,7;50;1,6;;;;;;;;;
17/09/2023;1300 UTC;0;2246,9;25,7;25,9;22,4;43;4;;;;;;;;;
17/09/2023;1400 UTC;0;2822,9;27,5;28;25,6;38;4,5;;;;;;;;;
17/09/2023;1500 UTC;0;3087,4;28,5;29;27,5;32;4,7;;;;;;;;;
17/09/2023;1600 UTC;0;3103,7;29,4;29,6;28,3;31;4,7;;;;;;;;;
17/09/2023;1700 UTC;0;2929,3;30,2;30,5;29,4;28;6,9;;;;;;;;;
17/09/2023;1800 UTC;0;2508,4;30,1;31;29,8;29;7;;;;;;;;;
17/09/2023;1900 UTC;0;1910,4;30,3;30,8;29,6;29;7;;;;;;;;;
17/09/2023;2000 UTC;0;1121,7;29,9;30,7;29,8;32;5,5;;;;;;;;;
17/09/2023;2100 UTC;0;391,2;28,2;29,9;28,2;36;4,1;;;;;;;;;
17/09/2023;2200 UTC;0;4,5;27;28,2;26,4;40;2,2;;;;;;;;;
17/09/2023;2300 UTC;0;;25,5;27;25,3;48;2,7;;;;;;;;;
18/09/2023;0000 UTC;0;;23,5;25,5;23,5;59;3;;;;;;;;;
18/09/2023;0100 UTC;0;;22,4;23,6;22,4;66;2,5;;;;;;;;;
18/09/2023;0200 UTC;0;;21,1;22,5;20,7;72;2,3;;;;;;;;;
18/09/2023;0300 UTC;0;;19,9;21,1;19,9;74;2,6;;;;;;;;;
18/09/2023;0400 UTC;0;;19,7;20,4;19,7;76;1,9;;;;;;;;;
18/09/2023;0500 UTC;0;;18,8;19,7;18,8;80;1,8;;;;;;;;;
18/09/2023;0600 UTC;0;;18,4;18,9;18,4;78;1,4;;;;;;;;;
18/09/2023;0700 UTC;0;;18,2;18,3;18,1;79;1,6;;;;;;;;;
18/09/2023;0800 UTC;0;;18,7;18,9;18;72;2;;;;;;;;;
18/09/2023;0900 UTC;0;;17,9;18,7;17,5;78;1,3;;;;;;;;;
18/09/2023;1000 UTC;0;53,7;19,8;19,8;17;66;1,5;;;;;;;;;
18/09/2023;1100 UTC;0;510,5;24;24;19,8;49;3,9;;;;;;;;;
18/09/2023;1200 UTC;0;1462,3;26,3;26,4;24;45;5,4;;;;;;;;;
18/09/2023;1300 UTC;0;2197,3;28,4;28,5;26,1;41;8,1;;;;;;;;;
18/09/2023;1400 UTC;0;2739,8;29,1;29,2;27,8;38;9,2;;;;;;;;;
18/09/2023;1500 UTC;0;2980,4;30;30,4;28,8;36;9;;;;;;;;;
18/09/2023;1600 UTC;0;2976,2;31;31;29,8;36;10,3;;;;;;;;;
18/09/2023;1700 UTC;0;2624,9;31;31,1;30,1;37;9,8;;;;;;;;;
18/09/2023;1800 UTC;0;2393,1;31,1;31,5;30,3;37;10,6;;;;;;;;;
18/09/2023;1900 UTC;0;1939,7;31,1;31,4;30,9;35;7,9;;;;;;;;;
18/09/2023;2000 UTC;0;692,8;26,8;31,1;26,8;40;16;;;;;;;;;
18/09/2023;2100 UTC;0;133,9;25,7;26,8;25,5;42;16;;;;;;;;;
18/09/2023;2200 UTC;0;5,7;25,1;25,7;25;45;4,9;;;;;;;;;
18/09/2023;2300 UTC;0;;24,3;25,2;24,2;49;2,9;;;;;;;;;
19/09/2023;0000 UTC;0;;23,6;24,5;23,6;63;7,4;;;;;;;;;
19/09/2023;0100 UTC;0;;23,3;23,6;23,1;65;5,9;;;;;;;;;
19/09/2023;0200 UTC;0;;22,9;23,3;22,7;66;2,3;;;;;;;;;
19/09/2023;0300 UTC;0;;22,5;22,9;22,4;69;2,2;;;;;;;;;
19/09/2023;0400 UTC;0;;21,6;22,5;21,6;73;3,3;;;;;;;;;
19/09/2023;0500 UTC;0;;20,8;21,7;20,8;77;2,6;;;;;;;;;
19/09/2023;0600 UTC;0;;19,8;20,8;19,8;83;4,1;;;;;;;;;
19/09/2023;0700 UTC;0;;18,8;19,8;18,8;89;4,1;;;;;;;;;
19/09/2023;0800 UTC;0;;18,6;18,8;18,4;88;3,3;;;;;;;;;
19/09/2023;0900 UTC;0;;18,2;18,7;18,2;88;3,6;;;;;;;;;
19/09/2023;1000 UTC;0;86,8;18,7;18,7;17,9;87;4,5;;;;;;;;;
19/09/2023;1100 UTC;0;564,6;20,4;20,4;18,7;81;6,5;;;;;;;;;
19/09/2023;1200 UTC;0;1334,8;22,2;22,2;19,8;75;6,1;;;;;;;;;
19/09/2023;1300 UTC;0;2147,8;24,3;24,5;22,2;68;4,6;;;;;;;;;
19/09/2023;1400 UTC;0;2673,1;26,5;26,7;24;55;5,5;;;;;;;;;
19/09/2023;1500 UTC;0;2857,6;28,9;28,9;26,3;53;5,7;;;;;;;;;
19/09/2023;1600 UTC;0;2821,9;28,7;30;28,4;44;6,9;;;;;;;;;
19/09/2023;1700 UTC;0;2537,1;29,2;30,3;28,7;43;8,1;;;;;;;;;
19/09/2023;1800 UTC;0;1962,5;29,4;30,3;28,9;44;6,5;;;;;;;;;
19/09/2023;1900 UTC;0;1070,5;26,3;29,4;26,2;62;6,7;;;;;;;;;
19/09/2023;2000 UTC;0;398,2;23,9;26,3;23,9;71;7,6;;;;;;;;;
19/09/2023;2100 UTC;6,4;59,6;19,6;23,9;19,5;95;10,4;;;;;;;;;
19/09/2023;2200 UTC;11,2;0,5;18,5;19,6;18,4;98;10,4;;;;;;;;;
19/09/2023;2300 UTC;1,2;1,2;17,5;18,5;17,5;94;8,9;;;;;;;;;
20/09/2023;0000 UTC;0;1;17,4;17,5;17,3;91;6,6;;;;;;;;;
20/09/2023;0100 UTC;5,6;0,3;17,4;18,1;17,4;98;7,2;;;;;;;;;
20/09/2023;0200 UTC;1;;17,4;17,5;17,1;98;7,4;;;;;;;;;
20/09/2023;0300 UTC;3;;17,7;17,7;17,3;98;5,9;;;;;;;;;
20/09/2023;0400 UTC;0,4;;17,7;17,8;17,7;97;4,8;;;;;;;;;
20/09/2023;0500 UTC;0;;17,6;17,7;17,6;96;3,5;;;;;;;;;
20/09/2023;0600 UTC;0,2;;17,6;17,6;17,4;97;2,5;;;;;;;;;
20/09/2023;0700 UTC;0;;17,3;17,6;17,3;97;2,4;;;;;;;;;
20/09/2023;0800 UTC;0;;16,8;17,3;16,7;97;2,7;;;;;;;;;
20/09/2023;0900 UTC;0;;16,4;16,8;16,4;98;3,4;;;;;;;;;
20/09/2023;1000 UTC;0;29,5;16,9;16,9;16,4;98;3,5;;;;;;;;;
20/09/2023;1100 UTC;0;234,5;17,3;17,3;16,8;95;3,1;;;;;;;;;
20/09/2023;1200 UTC;0;514,2;18,1;18,3;17,3;91;3,1;;;;;;;;;
20/09/2023;1300 UTC;0;1129,5;19,6;19,7;18,1;85;3,3;;;;;;;;;
20/09/2023;1400 UTC;0;2443,4;21,7;21,8;19,3;79;3,5;;;;;;;;;
20/09/2023;1500 UTC;0,2;2891,1;24,1;24,3;21,8;69;3,3;;;;;;;;;
20/09/2023;1600 UTC;0;2923,8;25,4;25,9;23,8;61;3,7;;;;;;;;;
20/09/2023;1700 UTC;0;2767,5;27,8;27,9;25,4;55;3,2;;;;;;;;;
20/09/2023;1800 UTC;0;2064,4;27,4;27,8;26,4;57;3,7;;;;;;;;;
20/09/2023;1900 UTC;0;1609,2;26,9;28,1;26,9;62;4,8;;;;;;;;;
20/09/2023;2000 UTC;0;653;25,4;27,1;25,4;69;5,9;;;;;;;;;
20/09/2023;2100 UTC;0;188,1;23,1;25,4;23,1;80;5,2;;;;;;;;;
20/09/2023;2200 UTC;0;1,9;21,2;23,1;21,2;88;3,6;;;;;;;;;
20/09/2023;2300 UTC;0;;20;21,2;19,9;93;3,5;;;;;;;;;
21/09/2023;0000 UTC;0;;19,2;20;19,2;96;4,4;;;;;;;;;
21/09/2023;0100 UTC;0;;19,2;19,4;19;96;3,7;;;;;;;;;
21/09/2023;0200 UTC;0;;19,1;19,2;18,9;96;3,7;;;;;;;;;
21/09/2023;0300 UTC;0;;19,2;19,4;19,1;93;3,7;;;;;;;;;
21/09/2023;0400 UTC;0;;18,8;19,2;18,8;93;3,4;;;;;;;;;
21/09/2023;0500 UTC;0;;18,4;18,8;18,3;93;2,1;;;;;;;;;
21/09/2023;0600 UTC;0;;18;18,5;17,9;91;3,8;;;;;;;;;
21/09/2023;0700 UTC;0;;17,8;18;17,8;90;4,4;;;;;;;;;
21/09/2023;0800 UTC;0;;17;17,8;17;93;3,2;;;;;;;;;
21/09/2023;0900 UTC;0;;17,1;17,2;16,9;92;3,2;;;;;;;;;
21/09/2023;1000 UTC;0;68,9;16,9;17,2;16,6;94;3,5;;;;;;;;;
21/09/2023;1100 UTC;0;420,3;17,7;17,7;16,8;91;3,8;;;;;;;;;
21/09/2023;1200 UTC;0;1522;20,3;20,4;17,4;77;3,9;;;;;;;;;
21/09/2023;1300 UTC;0;2262,4;22,8;23,2;20,2;67;4,2;;;;;;;;;
21/09/2023;1400 UTC;0;2784,6;25,8;26,1;22,8;43;5,5;;;;;;;;;
21/09/2023;1500 UTC;0;3017;27;27,5;25,7;35;7,8;;;;;;;;;
21/09/2023;1600 UTC;0;3067,3;28;28,6;27;34;7,5;;;;;;;;;
21/09/2023;1700 UTC;0;2919,4;29,4;29,5;28;32;5,2;;;;;;;;;
21/09/2023;1800 UTC;0;2078,7;29,5;29,9;28,8;31;4,3;;;;;;;;;
21/09/2023;1900 UTC;0;1834,1;29,3;30,5;29,2;33;4,1;;;;;;;;;
21/09/2023;2000 UTC;0;1027,7;29,1;30,3;29;42;4,5;;;;;;;;;
